"","HIGH_vs_LOW","HIGH_vs_MOD","MOD_vs_LOW"
" ENSG00000287837.1|ENSG00000287837",0.115922391610693,0.0107299396145904,0.263316728983166
" ENSG00000168743.13|NPNT",0.0534854055569727,0.00409175451820985,0.0669944349505767
" ENSG00000107854.7|TNKS2",0.00817248276062,0.00395478074960985,0.0206467059222601
" ENSG00000164506.16|STXBP5",0.00520584346567471,0.00307008825315075,0.0157222149476834
" ENSG00000103152.12|MPG",0.00802799081728311,0.00394142971524824,0.0282805484427287
" ENSG00000143398.20|PIP5K1A",0.0131810234411298,0.00445349232901611,0.264384984227337
" ENSG00000123349.15|PFDN5",0.0139630170320358,0.00467871748552018,0.0193660676748946
" ENSG00000157933.11|SKI",0.000818625320289729,0.00148501236887388,0.0317666718458184
" ENSG00000165410.15|CFL2",0.00129542924793635,0.00336462430885254,0.026831883225497
" ENSG00000149115.14|TNKS1BP1",0.022519414741323,0.00877142056585407,0.252207376624863
" ENSG00000143862.8|ARL8A",0.00988055054020218,0.0042033580013645,0.101034371684412
" ENSG00000110367.14|DDX6",0.00301034646600869,0.0025859912077516,0.0243807166014512
" ENSG00000139372.15|TDG",0.00423013721430579,0.0036832895612311,0.10443737804729
" ENSG00000135127.12|BICDL1",0.14234681416213,0.00474857303532529,0.0527903224015247
" ENSG00000182985.19|CADM1",0.0150083384796785,0.00603192103910344,0.0927556854287769
" ENSG00000243646.11|IL10RB",0.00986654583476787,0.00325742667170703,0.0732562487694438
" ENSG00000068912.15|ERLEC1",0.0203276193066125,0.00941612714538651,0.0756066203151109
" ENSG00000198162.12|MAN1A2",0.0214703846437794,0.0095172876698247,0.0454917551828307
" ENSG00000117868.18|ESYT2",0.00352160324396619,0.00279917059876367,0.0182100427596705
" ENSG00000170027.7|YWHAG",0.00667625251200124,0.00303862256028143,0.0309354462663471
" ENSG00000196549.13|MME",0.000455941542167695,0.00153068123761635,0.00690990967874794
" ENSG00000106100.11|NOD1",0.0251697012133526,0.00331236644592305,0.0431354812652368
" ENSG00000145220.14|LYAR",0.0100576768081527,0.00663772179007072,0.0166027434470542
" ENSG00000286808.1|ENSG00000286808",0.0546154099469367,0.00845948998174023,0.094574892650098
" ENSG00000184574.10|LPAR5",0.179527520594627,0.00426893640847963,0.0266721796567367
" ENSG00000117691.10|NENF",0.0141727886506248,0.00688850568458637,0.116795471156164
" ENSG00000172292.15|CERS6",0.0254421942281176,0.00701212738145882,0.155814094911637
" ENSG00000132970.14|WASF3",0.0259575949944576,0.00901649678554385,0.0913713385598588
" ENSG00000165417.12|GTF2A1",0.0114637199592375,0.00441441998870507,0.191309710950736
" ENSG00000273149.1|ENSG00000273149",0.110232524422339,0.00382380009172651,0.0484279436526554
" ENSG00000188779.12|SKOR1",0.118468829860917,0.00532251597311806,0.190894037469398
" ENSG00000157181.16|ODR4",0.00716161003028506,0.00398038261459788,0.0299660091871753
" ENSG00000152804.11|HHEX",0.0248775410561169,0.00557202344675356,0.0232600784106434
" ENSG00000003400.16|CASP10",0.00676751202574433,0.0041761184758599,0.175194366950429
" ENSG00000080371.6|RAB21",0.00179193725954171,0.0036620596537551,0.0295687310038865
" ENSG00000160948.14|VPS28",0.0201118694353896,0.00436150993558153,0.109857645453795
" ENSG00000163617.11|CCDC191",0.0145659460314925,0.00450579148528469,0.16897677518237
" ENSG00000032444.17|PNPLA6",0.00795644776724913,0.00533765734925162,0.0139741304894647
" ENSG00000111801.16|BTN3A3",0.00403476991746943,0.00300470182981671,0.14642469453044
" ENSG00000181104.7|F2R",1.45890376164193e-05,0.00672085312372916,0.0104221710095467
" ENSG00000139567.13|ACVRL1",0.000818030657611102,0.00178172950173669,0.0109146029743427
" ENSG00000174326.15|SLC16A11",0.0732007335146299,0.00707275377662721,0.0475948974914735
" ENSG00000242282.6|ENSG00000242282",0.00390225133759237,0.000389672270815766,0.0157365580456655
" ENSG00000090447.12|TFAP4",0.00432214647461759,0.00442685922624153,0.0125820708320942
" ENSG00000137312.15|FLOT1",0.00436966348290291,0.00523737620730465,0.0700611820593312
" ENSG00000135211.6|TMEM60",0.0231604241359614,0.004048125412494,0.0719645541154782
" ENSG00000168461.13|RAB31",0.0204436752138393,0.00639204268490623,0.0497165002702598
" ENSG00000155903.14|RASA2",0.0136359444741326,0.00568153381077274,0.0903382921151165
" ENSG00000110497.15|AMBRA1",0.0121778402252828,0.00478696473480289,0.220860034268375
" ENSG00000180370.10|PAK2",0.00242125778829385,0.00536967852968555,0.00572051085102243
" ENSG00000219665.8|ZNF433-AS1",0.124711777151223,0.0102447935970472,0.0917338178041732
" ENSG00000167588.13|GPD1",0.00236990733260515,0.00391794107334764,0.0209543175998563
" ENSG00000136758.20|YME1L1",0.0126937906209584,0.00589376914984022,0.172009241217623
" ENSG00000130303.14|BST2",0.00443372707697698,0.00226989949284129,0.0185960087003439
" ENSG00000137944.18|KYAT3",0.0134390209900736,0.00592253369406574,0.257515828248151
" ENSG00000004776.13|HSPB6",0.0255541059108518,0.00624748003097136,0.0344513411200634
" ENSG00000072682.20|P4HA2",0.0121241494915202,0.00488149108013125,0.182522391126055
" ENSG00000229809.9|ZNF688",0.0420985252520801,0.00821691039637493,0.0751151552661137
" ENSG00000129003.19|VPS13C",0.0197838051993473,0.00753853246147498,0.0853580749915818
" ENSG00000104903.5|LYL1",0.0433078117862288,0.00642637475490309,0.0888854300563208
" ENSG00000122482.22|ZNF644",0.0179256506039593,0.00725086132762796,0.0480411030125938
" ENSG00000168092.14|PAFAH1B2",0.00454187944985145,0.00313889683810132,0.0203322508826648
" ENSG00000173486.14|FKBP2",0.0332920662945768,0.00820153472714047,0.180652172998514
" ENSG00000152078.10|TLCD4",0.00272335383065611,0.00298171357212654,0.0111738474428265
" ENSG00000186063.13|AIDA",0.00409151413574315,0.00381409379187602,0.0105753697324066
" ENSG00000103642.12|LACTB",0.0146574126392829,0.00519017208322048,0.287116692241048
" ENSG00000156374.16|PCGF6",0.00302078076975015,0.00226241392295054,0.00581429396987232
" ENSG00000174547.13|MRPL11",0.00744028097057647,0.0028802573115041,0.0468727142485019
" ENSG00000063177.13|RPL18",0.0276035411907178,0.00884939170597748,0.233597430963356
" ENSG00000198315.11|ZKSCAN8",0.0169423535527587,0.00456416790046412,0.0299099211181807
" ENSG00000270933.2|ENSG00000270933",0.130503925939484,0.00823586401110399,0.0596369094564741
" ENSG00000279495.1|ENSG00000279495",0.0546261854154516,0.0072840585263587,0.127104256423536
" ENSG00000077097.17|TOP2B",0.00365616849318185,0.00328211393516253,0.0773195719868847
" ENSG00000187231.14|SESTD1",0.00145481178316,0.00268868328757987,0.110714648438763
" ENSG00000171150.9|SOCS5",0.0100103551898254,0.00404899208019542,0.222674410878771
" ENSG00000135241.17|PNPLA8",0.0243963483343194,0.00861372669484525,0.346562126292555
" ENSG00000174775.18|HRAS",0.0336977187817126,0.00792787507143291,0.0676762441421399
" ENSG00000273295.1|ENSG00000273295",0.110587644051202,0.00820064153883926,0.104675457187719
" ENSG00000147853.17|AK3",0.0204044242052109,0.00817968089218508,0.349600730116274
" ENSG00000287134.1|ENSG00000287134",0.0238597752855985,0.00278842875967183,0.0520653304644099
" ENSG00000111911.7|HINT3",0.000743139520575994,0.00879508996019795,0.0153425046624884
" ENSG00000261208.1|ENSG00000261208",0.0573387452260608,0.0078969241363601,0.0713884124122951
" ENSG00000142875.21|PRKACB",0.00261040527702713,0.00149190217634041,0.0349353151046195
" ENSG00000089902.10|RCOR1",0.00833034512307274,0.00370942632674397,0.00924945358550233
" ENSG00000065833.9|ME1",0.00775638782443005,0.00402152405385775,0.0194986667536047
" ENSG00000173230.17|GOLGB1",0.0117315188455706,0.00649158083075418,0.0529094199721868
" ENSG00000186496.12|ZNF396",0.0303079169960732,0.00764314937319175,0.0370851481945721
" ENSG00000116539.14|ASH1L",0.0272626245540785,0.0100219971430576,0.0384271521438606
" ENSG00000272808.4|GCAWKR",0.0714080335003996,0.00452086179875538,0.0606688602966061
" ENSG00000206567.10|ENSG00000206567",0.0267721408294843,0.00989603564419617,0.0707410826078125
" ENSG00000172901.21|LVRN",0.004032348983146,0.00255175045602017,0.03269766458234
" ENSG00000099949.22|LZTR1",0.00610290480708542,0.00424616807364775,0.0110936595689024
" ENSG00000288632.1|ENSG00000288632",0.10379851463429,0.00784289968040153,0.0917528636469386
" ENSG00000184675.11|AMER1",0.0335565446825697,0.00589314852551161,0.0214899708997356
" ENSG00000100714.18|MTHFD1",0.0071404303234807,0.00378908068262704,0.0337385814324523
" ENSG00000105672.15|ETV2",0.0405142736537029,0.00211974085596445,0.0599168693872392
" ENSG00000175040.6|CHST2",0.0376982887663848,0.00875280612811391,0.0458239640513435
" ENSG00000155959.12|VBP1",0.0170718360379643,0.00705354032135586,0.201452771876105
" ENSG00000111912.20|NCOA7",0.00905615013092977,0.00694960278771828,0.0383851751556583
" ENSG00000158747.15|NBL1",0.00578483282181108,0.00511024790593444,0.0223592159340843
" ENSG00000166582.11|CENPV",0.0245927971990382,0.00446173502948921,0.0230876869755551
" ENSG00000165868.16|HSPA12A",0.0113996732800771,0.00631926406835404,0.047034996831811
" ENSG00000119953.14|SMNDC1",0.00931103409190757,0.0041322728857163,0.0288665202803608
" ENSG00000249115.9|HAUS5",0.0291994417998885,0.00796285845337397,0.187544232002122
" ENSG00000113441.16|LNPEP",0.019357738959888,0.00794836398441169,0.0426055291200549
" ENSG00000166471.11|TMEM41B",0.00292758983196425,0.00313958009972926,0.0631844407157819
" ENSG00000108639.8|SYNGR2",0.0324485546397661,0.00839306789901995,0.200375178548929
" ENSG00000174282.12|ZBTB4",0.0105503417811078,0.00856655272530715,0.0585116257869683
" ENSG00000182446.15|NPLOC4",0.0221465129835848,0.00929698173919394,0.431133190559922
" ENSG00000166741.8|NNMT",0.0959416606504631,0.0109750334089936,0.0717895738743515
" ENSG00000174840.9|PDE12",0.00591802212532458,0.00290459359527062,0.0188276664582908
" ENSG00000105617.4|LENG1",0.0583411427825048,0.0133125479734785,0.0686280684514298
" ENSG00000164654.16|MIOS",0.0202483186276411,0.010059898588192,0.0513419705746051
" ENSG00000174233.12|ADCY6",0.0333879842675803,0.0124045765064451,0.200605019138707
" ENSG00000258545.7|RHOXF1-AS1",0.0261926511314244,0.00730449195701532,0.0551984118645411
" ENSG00000121879.6|PIK3CA",0.00661132046933817,0.00302828948499359,0.0249431951422149
" ENSG00000205930.11|C21orf62-AS1",0.028230005526944,0.00403576648151657,0.0448685363816905
" ENSG00000101596.17|SMCHD1",0.00185019600167796,0.00291698023957176,0.0205484200419047
" ENSG00000196323.14|ZBTB44",0.00878448782647475,0.0044681458529563,0.035441770506881
" ENSG00000071967.12|CYBRD1",0.010810947918244,0.00451994600346126,0.180903288461417
" ENSG00000120688.9|WBP4",0.00661477677750834,0.00367256817933864,0.0207675282561361
" ENSG00000055609.21|KMT2C",0.00434817165086065,0.00290749835862101,0.0192629023670438
" ENSG00000198691.14|ABCA4",0.218769420364576,0.0100349896058683,0.0494456669675238
" ENSG00000119878.6|CRIPT",0.0352685354948894,0.011160748813665,0.110300643694939
" ENSG00000119280.17|C1orf198",0.00958832491271034,0.00529475410243532,0.0147198797557091
" ENSG00000134824.14|FADS2",0.00627058555968205,0.00309321725778722,0.0600589426211453
" ENSG00000158882.15|TOMM40L",0.0510126124458613,0.0114022584746813,0.165817091235857
" ENSG00000009335.19|UBE3C",0.0146776811147026,0.00776152784398887,0.0425624176874053
" ENSG00000122035.7|RASL11A",0.0341994745991869,0.00677307636511319,0.153942374046382
" ENSG00000101883.6|RHOXF1",0.100632536839404,0.00947582825859905,0.189826735808741
" ENSG00000255100.1|TSKU-AS1",0.136786430134701,0.0092079928260943,0.0504846582951131
" ENSG00000236493.2|EIF2S2P3",0.000136884574245766,0.000115436273161197,0.00158016023225952
" ENSG00000101752.13|MIB1",0.0162455275227839,0.00711241376414696,0.036574608687726
" ENSG00000197077.14|KIAA1671",0.0267282524692128,0.00827736688958169,0.039845704205411
" ENSG00000173614.14|NMNAT1",0.00927842417240332,0.00413819199883025,0.0281205267533334
" ENSG00000186310.10|NAP1L3",0.0327547879861725,0.00436760743392539,0.0288599316769761
" ENSG00000161405.17|IKZF3",0.140650669106707,0.00761183977561609,0.035060925048814
" ENSG00000105677.12|TMEM147",0.0313695227608577,0.00999515237500842,0.0792102319964453
" ENSG00000234969.1|AARSD1P1",0.112964176908925,0.0122544079944216,0.0819099508057541
" ENSG00000082213.18|C5orf22",0.0263849852682348,0.00763880187350213,0.246345555893825
" ENSG00000205542.11|TMSB4X",0.0199572793485413,0.00735237648320695,0.0490468715984031
" ENSG00000151553.16|FHIP2A",0.0186589551576989,0.00886033492736416,0.0746612836329105
" ENSG00000161542.17|PRPSAP1",0.00579192930821404,0.00383642013584073,0.0184902053909759
" ENSG00000196150.14|ZNF250",0.00619954935746398,0.00172502030595711,0.0173856104358887
" ENSG00000177989.14|ODF3B",0.017524193548224,0.00579861768501763,0.0337855140514245
" ENSG00000240771.8|ARHGEF25",0.0110099015911074,0.00277898924087512,0.154450917271087
" ENSG00000074266.23|EED",0.0071482098679091,0.00605112984564725,0.0472728473138972
" ENSG00000179388.9|EGR3",0.0758750687168387,0.00378089548180105,0.0127965960610132
" ENSG00000110934.13|BIN2",0.174593617954122,0.0100235527013166,0.13923274056865
" ENSG00000137818.12|RPLP1",0.0413728652598946,0.00791911111517019,0.107516073206233
" ENSG00000280048.1|ENSG00000280048",0.126858448960464,0.0102097260677319,0.129108389677843
" ENSG00000107929.16|LARP4B",0.0240451660056682,0.008815406425352,0.0635225112495312
" ENSG00000178966.17|RMI1",0.0271406695272462,0.00393186470176055,0.171937433940348
" ENSG00000213316.10|LTC4S",0.15996423651469,0.0100658088546668,0.0699773105066905
" ENSG00000183665.5|TRMT12",0.0193761381159427,0.00714258012749992,0.0503045421969884
" ENSG00000100968.14|NFATC4",0.0114271416302056,0.00192233798843699,0.0771503466398069
" ENSG00000127947.16|PTPN12",0.0148817134266866,0.010128923062879,0.110135617059739
" ENSG00000146243.14|IRAK1BP1",0.0622057251592821,0.0119560749602734,0.257596467821489
" ENSG00000004961.15|HCCS",0.00793144835084157,0.00480010232109618,0.0296749197816761
" ENSG00000028310.18|BRD9",0.0445861724292016,0.0104452017802846,0.163505921711987
" ENSG00000153207.16|AHCTF1",0.0275089662455982,0.00852261170444823,0.113594020945987
" ENSG00000197496.6|SLC2A10",0.0335932760619331,0.00683750052014775,0.153154099124965
" ENSG00000149932.17|TMEM219",0.0022512183251695,0.00126034041972922,0.0439184305475802
" ENSG00000100344.11|PNPLA3",0.0197317717194426,0.00432226367209143,0.0714236948219182
" ENSG00000154898.16|CCDC144CP",0.13981573606839,0.00697546391407618,0.0439471826357841
" ENSG00000270804.1|UBE2CP5",0.0778909655553475,0.00823284525146945,0.0771960003140022
" ENSG00000049449.10|RCN1",0.0086372911179412,0.00410543088785809,0.180725770882397
" ENSG00000166478.10|ZNF143",0.0109405851023269,0.00395560881224176,0.0863703728402428
" ENSG00000131013.4|PPIL4",0.00429528120538418,0.00569714258628173,0.0331138197736186
" ENSG00000187479.9|C11orf96",0.00534754844908747,0.000971036160203804,0.00198443537377624
" ENSG00000055130.18|CUL1",0.00736508321612461,0.00340129891389398,0.0917606240598899
" ENSG00000109519.14|GRPEL1",0.0120705702934366,0.00510511970488724,0.0337620097911123
" ENSG00000103313.14|MEFV",0.246115584126736,0.0107381559274893,0.0924455274747262
" ENSG00000070614.15|NDST1",0.0235898971337958,0.00852180394234348,0.138942896517806
" ENSG00000119487.17|MAPKAP1",0.0216746069866018,0.0101889062719921,0.0635483787808012
" ENSG00000140632.17|GLYR1",0.00367675033483959,0.0043026482612516,0.062080244562004
" ENSG00000139631.20|CSAD",0.0488410142504382,0.0119468235141925,0.260224181923446
" ENSG00000170222.12|ADPRM",0.0411490720372477,0.0107698624875551,0.120900553302513
" ENSG00000071537.14|SEL1L",0.000746023995350249,0.00286445723958517,0.0301135748285142
" ENSG00000181924.7|COA4",0.0152238708447411,0.00519679707192144,0.111371012874738
" ENSG00000137727.13|ARHGAP20",0.0322355215707667,0.00338079720996343,0.0936091884426134
" ENSG00000123444.14|KBTBD4",0.0228309175312683,0.0073847121170908,0.030482277285069
" ENSG00000185650.10|ZFP36L1",0.0150745613301378,0.00614229256518606,0.0185182956798951
" ENSG00000262050.2|ENSG00000262050",0.0355063680308685,0.00453397420089574,0.0192354378073804
" ENSG00000145416.14|MARCHF1",0.0165044156141565,0.00342112245496451,0.149697562608473
" ENSG00000239697.12|TNFSF12",0.0320119670877607,0.0115074862791875,0.215210347193003
" ENSG00000152359.15|POC5",0.0803777709924255,0.0128996809475751,0.131871481112627
" ENSG00000153827.15|TRIP12",0.00526225242729357,0.00544264674990513,0.159007546352621
" ENSG00000176194.18|CIDEA",0.0166095339372172,0.00725264570845904,0.0751497235357671
" ENSG00000291132.1|ENSG00000291132",0.0111177748927744,0.00641187261685924,0.0346450759616565
" ENSG00000163655.16|GMPS",0.0198786107290934,0.010848485849047,0.190274482296038
" ENSG00000165731.21|RET",0.0201771031980375,0.00454240712147515,0.0340519966080669
" ENSG00000165392.11|WRN",0.023446870244841,0.00710999479871688,0.237424469035578
" ENSG00000122566.22|HNRNPA2B1",0.0178079577014202,0.00894682168972374,0.0846747201485569
" ENSG00000107164.17|FUBP3",0.0256470102591848,0.011023483153353,0.0683446717991265
" ENSG00000170456.16|DENND5B",0.0215821401264128,0.0100561934381488,0.0582288552733289
" ENSG00000213145.10|CRIP1",0.0415066039408309,0.00698777203483736,0.0486303404109494
" ENSG00000084090.14|STARD7",0.0171498330115897,0.00981113484319482,0.0558435685739765
" ENSG00000096696.16|DSP",0.0481247921225801,0.00646220102203798,0.0374958819251643
" ENSG00000168297.16|PXK",0.029155101662877,0.0122113447160292,0.0998009015553218
" ENSG00000174886.14|NDUFA11",0.0568223395568545,0.0126385509811045,0.251670712603328
" ENSG00000188001.10|TPRG1",0.00147694397912044,0.000935446625354164,0.015880632401096
" ENSG00000134597.17|RBMX2",0.0281485608867607,0.0102996137916771,0.221145346005755
" ENSG00000001629.10|ANKIB1",0.00152877928741793,0.00254538724098491,0.00876543175112894
" ENSG00000151332.20|MBIP",0.026368190879599,0.0101135345858123,0.411821618649575
" ENSG00000153201.17|RANBP2",0.00448570774850465,0.0306833611331783,0.0448563602168842
" ENSG00000164125.16|GASK1B",0.00554882404643172,0.00522971659167826,0.0377421364376817
" ENSG00000158315.11|RHBDL2",0.0544959550868598,0.00650427333360501,0.0242159965992181
" ENSG00000136451.9|VEZF1",0.00948521366548513,0.00479534719350168,0.0997965490967749
" ENSG00000153187.21|HNRNPU",0.00397225292951413,0.00681989814798334,0.0947350854160566
" ENSG00000178105.12|DDX10",0.00503411332875781,0.00305739889477841,0.0202764183586203
" ENSG00000163349.22|HIPK1",0.00356486568624683,0.00417811992474015,0.0290492231075213
" ENSG00000138172.11|CALHM2",0.020894499215786,0.00582442462127009,0.0464154674759308
" ENSG00000230042.1|AK3P3",0.14700653342634,0.0111704943458401,0.0582646628649002
" ENSG00000114861.24|FOXP1",0.0165449625416655,0.0056065721115256,0.14724996281054
" ENSG00000170144.22|HNRNPA3",0.00808514224039959,0.00815834503258905,0.0901297300005529
" ENSG00000279933.1|ENSG00000279933",0.171442384125644,0.00789582491907254,0.0394221517042647
" ENSG00000170759.11|KIF5B",0.0289995281215438,0.012455614760742,0.124597737993572
" ENSG00000197566.10|ZNF624",0.02610883913732,0.00723525121564772,0.0476812286800871
" ENSG00000148773.14|MKI67",0.0112775842337369,0.000504836424805896,0.0191150020103904
" ENSG00000277791.5|PSMB3",0.0309075787674192,0.00986599195826199,0.046872092010821
" ENSG00000157214.14|STEAP2",0.00666845643280329,0.003580297457245,0.0171379201803361
" ENSG00000116809.12|ZBTB17",0.00354660568655418,0.00510018701828563,0.253076683810417
" ENSG00000172340.15|SUCLG2",0.00391010223774591,0.00634550421490354,0.185811170334104
" ENSG00000163378.14|EOGT",0.00390937874444755,0.00181298216695458,0.0765894152697025
" ENSG00000135069.14|PSAT1",0.104038386275363,0.0101374279588463,0.0522766546698599
" ENSG00000138495.7|COX17",0.0162222136705475,0.00487477572912443,0.0356966641255039
" ENSG00000115109.14|EPB41L5",0.0150559184869279,0.00526766052460981,0.114564311737791
" ENSG00000158517.16|NCF1",0.149315682920356,0.00872430719746495,0.0383535516397934
" ENSG00000249751.4|ECSCR",0.00221375993277884,0.00193724585100905,0.0213893540741779
" ENSG00000144746.7|ARL6IP5",0.0109194148944183,0.00945850936645287,0.0368695705290177
" ENSG00000164151.12|ICE1",0.0268362374657834,0.00977297790733526,0.0545035280006204
" ENSG00000124749.18|COL21A1",0.0123856486594881,0.00263909246491075,0.0565846941331386
" ENSG00000176105.14|YES1",0.00245352636026241,0.090604269895887,0.0234520524071858
" ENSG00000163354.15|DCST2",0.0648308318162607,0.00494189619533793,0.0337036192865085
" ENSG00000163866.9|SMIM12",0.00512641044947326,0.00331117829887984,0.00986126053963279
" ENSG00000173744.18|AGFG1",0.015708005609556,0.00766966045353659,0.384638602801295
" ENSG00000100815.12|TRIP11",0.0115249867557713,0.00749285866773897,0.0374523754316172
" ENSG00000275318.1|ENSG00000275318",0.0932671454115596,0.00820404349785364,0.0451899665632946
" ENSG00000241764.5|CBLL1-AS1",0.108442007231644,0.0140368829781321,0.0801925880230824
" ENSG00000144840.10|RABL3",0.001070155890543,0.00271129399723735,0.036627078747649
" ENSG00000197568.15|HHLA3",0.022327236940259,0.00377930837518581,0.0537191851501695
" ENSG00000235501.8|CNN3-DT",0.00618084020840015,0.00300825445999309,0.0180732612431402
" ENSG00000225663.8|MCRIP1",0.0179289456433706,0.00561568672079828,0.0568229438123239
" ENSG00000178935.5|ZNF552",0.0364716024606105,0.00812403024629865,0.0717810239394903
" ENSG00000104889.7|RNASEH2A",0.00596483789264846,0.0014056173806356,0.0127377681077535
" ENSG00000260025.2|CRIM1-DT",0.0282739331817303,0.00703312961876676,0.283969712002411
" ENSG00000178028.14|DMAP1",0.00533789782784155,0.00284651446528184,0.0223276137491206
" ENSG00000235609.7|ENSG00000235609",0.0226653000910896,0.0105415445340883,0.056091251286622
" ENSG00000152683.14|SLC30A6",0.00239009814563183,0.00373011900916942,0.0320225705803565
" ENSG00000284954.1|ENSG00000284954",0.07359689170305,0.00643186368015858,0.168880197335433
" ENSG00000063127.16|SLC6A16",0.0381905328868245,0.00504560443053129,0.118707818736486
" ENSG00000105193.9|RPS16",0.0227350276041912,0.0102532101597221,0.0808398363419947
" ENSG00000102870.6|ZNF629",0.00156498209760649,0.0650716627068743,0.0143468495776404
" ENSG00000239445.6|ST3GAL6-AS1",0.0242333111860294,0.00517869410922439,0.036409491498365
" ENSG00000141696.13|P3H4",0.0179647543786831,0.00316476393941866,0.108642606045577
" ENSG00000111713.3|GYS2",0.0670393636569473,0.00469163711642434,0.0561108467530923
" ENSG00000278662.6|GOLGA6L10",0.0131420765172183,0.00366123280767849,0.0196412393573446
" ENSG00000134970.14|TMED7",0.00303222251270332,0.00278948154921042,0.015844878015128
" ENSG00000101856.10|PGRMC1",0.0280316573814343,0.0150774071663136,0.0836254244872783
" ENSG00000105427.10|CNFN",0.0707079872485417,0.00415278255701728,0.1105177887832
" ENSG00000168214.22|RBPJ",0.028592876063816,0.0159121527526309,0.0670162653729932
" ENSG00000166979.13|EVA1C",0.0223285340644163,0.0072763598392929,0.0580420997941512
" ENSG00000106952.8|TNFSF8",0.115582281756695,0.00988756084707073,0.0712783124501422
" ENSG00000124207.17|CSE1L",0.00626579548226195,0.00794515622653358,0.0482426541535017
" ENSG00000244675.2|ENSG00000244675",0.0921487567742085,0.00270340138398073,0.0150679467062709
" ENSG00000286125.3|ENSG00000286125",0.124005481716392,0.0108823419363857,0.0702710880721891
" ENSG00000103534.17|TMC5",0.109712218192828,0.0111989776707175,0.0498991922346695
" ENSG00000277027.1|RMRP",0.195788603570528,0.0105365114693622,0.300156103804089
" ENSG00000053702.15|NRIP2",0.00971780974052483,0.00200863399866857,0.0306784890373052
" ENSG00000059122.17|FLYWCH1",0.00954670810509384,0.0050709694751736,0.0251126310307292
" ENSG00000132466.20|ANKRD17",0.013172791096812,0.0067330955106798,0.134270754020342
" ENSG00000135605.13|TEC",0.0602395721111048,0.00990972239898613,0.0369426691800344
" ENSG00000108511.10|HOXB6",0.00995264434544474,0.00397976614322016,0.0278951704113588
" ENSG00000290792.1|ENSG00000290792",0.0259570894062927,0.00585206813490258,0.0360376300747963
" ENSG00000114650.21|SCAP",0.0369473557242487,0.0130062122310256,0.0858777227981194
" ENSG00000130299.17|GTPBP3",0.0278078928883362,0.00876464179395184,0.209094986275365
" ENSG00000153113.24|CAST",0.00512738196134652,0.00444861370762255,0.101333954652192
" ENSG00000288761.2|ENSG00000288761",0.101289409773188,0.00812203351494887,0.0520704767549197
" ENSG00000043591.6|ADRB1",0.0915872741378239,0.00858344439092096,0.0511135710610232
" ENSG00000092036.19|HAUS4",0.0141993349377383,0.00559276535423203,0.0374653000119944
" ENSG00000126870.16|DYNC2I1",0.0205393208429205,0.00733405342606543,0.0916859095886755
" ENSG00000054611.14|TBC1D22A",0.00913106475492076,0.00567696099497805,0.145107011672645
" ENSG00000130307.12|USHBP1",0.0113819431273893,0.00326021274567996,0.0930771465776743
" ENSG00000171861.11|MRM3",0.031103500943412,0.0132351077343221,0.0775392978700025
" ENSG00000123094.16|RASSF8",0.00896615317576685,0.00635754972785685,0.0501339060088197
" ENSG00000130816.17|DNMT1",0.0184024336823827,0.00751386313318625,0.175495699917709
" ENSG00000165115.15|KIF27",0.0223579608012947,0.00672280568377376,0.0467946442071157
" ENSG00000069998.12|HDHD5",0.0268003000895864,0.0106953681285986,0.0856393327882243
" ENSG00000178764.8|ZHX2",0.0273185460911209,0.0109850794834702,0.211852496556513
" ENSG00000136104.21|RNASEH2B",0.027884526408414,0.0104920422226945,0.270603160550277
" ENSG00000135317.14|SNX14",0.0761811823677155,0.0168161457649209,0.0956579564781486
" ENSG00000156140.11|ADAMTS3",0.236432358670462,0.0130274177765764,0.0781142616041746
" ENSG00000198939.8|ZFP2",0.0415334319507024,0.0138404677514757,0.0560302525661077
" ENSG00000154359.13|LONRF1",0.0194919558396451,0.00489641885991043,0.0401313624599423
" ENSG00000167118.11|URM1",0.00862448765539592,0.00421307646031877,0.0283966941662257
" ENSG00000185085.2|INTS5",0.0106985538807712,0.00619425141956069,0.16643556712344
" ENSG00000054118.15|THRAP3",0.0222502754708904,0.0111895306353855,0.0767767841916639
" ENSG00000248333.9|CDK11B",0.00816718077657352,0.00527349024784629,0.172766430231364
" ENSG00000094916.16|CBX5",0.0109203672713938,0.00661241102697049,0.0184936165846344
" ENSG00000104472.10|CHRAC1",0.0425547993296386,0.0122971459371079,0.0755412704789032
" ENSG00000198832.11|SELENOM",0.0476812865903855,0.0146741945463768,0.0881662695288405
" ENSG00000116977.19|LGALS8",0.0229635477630322,0.008386968294961,0.119092347972054
" ENSG00000267519.6|MIR23AHG",0.109782982164449,0.0091672834819982,0.25146243837076
" ENSG00000257178.5|ENSG00000257178",0.0549041011699253,0.00665625289093366,0.101065284123604
" ENSG00000149541.10|B3GAT3",0.0103345243046091,0.00411249231621358,0.055166152261994
" ENSG00000160752.15|FDPS",0.0070058712057276,0.00484395108779123,0.0196962519822217
" ENSG00000124209.4|RAB22A",0.00516783322650804,0.00739650761750887,0.0198500114429919
" ENSG00000134152.11|KATNBL1",0.0117505123570331,0.00529665808272273,0.0387140433266222
" ENSG00000181798.4|LINC00471",0.0932686040408867,0.00706754206558602,0.0375277809736848
" ENSG00000124212.6|PTGIS",0.0305766439555802,0.00610297631498569,0.0220050144488492
